x,c03,observed_z03,m0_pole,m1_pole_lzeros,m2_pole_lzeros_cross,split
57174,-11301.777483471407,-0.0008267018060055868,-0.0006609199700764351,-0.00082743214908511,-0.0008271298471168576,discovery
57670,-11231.52336039568,-0.0008109867106068032,-0.0006580716588944188,-0.0008117172981163471,-0.0008114124577998033,discovery
58171,-11148.907907703964,-0.0007946438627763738,-0.0006552316969721371,-0.0007953144315900756,-0.0007950777066869812,discovery
58676,-11053.722974114615,-0.0007777102562096592,-0.0006524059500747113,-0.0007782431868163721,-0.0007781171210266244,discovery
59185,-10944.018269106658,-0.0007600800461148103,-0.0006495944971017911,-0.0007604943869282609,-0.000760477578686413,discovery
59699,-10818.625990621193,-0.0007416884610165929,-0.0006467919931063634,-0.0007420220068569618,-0.0007420842522290951,discovery
60218,-10677.29489065765,-0.0007225563905277787,-0.0006439987131138862,-0.0007228369437992048,-0.000722946770267454,discovery
60741,-10521.10254138644,-0.0007028106711476371,-0.0006412201987722124,-0.0007030411918237981,-0.0007031890497093757,discovery
61268,-10351.447417039017,-0.0006825752311396025,-0.0006384564978786109,-0.0006827474673186016,-0.000682931600506077,discovery
61800,-10168.611031184482,-0.000661879488223041,-0.0006357025091955141,-0.0006620281149317145,-0.0006622298906020674,discovery
62337,-9973.42961468261,-0.0006408046881166451,-0.0006329584678063428,-0.0006409462094762295,-0.0006411422538141386,discovery
62878,-9765.655689749095,-0.0006193745112464572,-0.0006302296096855418,-0.0006195568499290607,-0.0006197230710782359,discovery
63424,-9544.944745066066,-0.0005975757647436446,-0.0006275110082942441,-0.0005978300810578016,-0.0005979164968278914,discovery
63975,-9311.763507647396,-0.0005754617946252005,-0.0006248028701852265,-0.0005758013070082733,-0.0005757589860412342,discovery
64530,-9066.66768361094,-0.0005531019637008307,-0.0006221102123588313,-0.0005535555595275123,-0.0005533852308411468,discovery
65090,-8808.875692198897,-0.0005304556433630473,-0.0006194282774775131,-0.0005310595718628683,-0.0005307768713428507,discovery
65656,-8538.042960710722,-0.0005075124552664733,-0.0006167525488671405,-0.0005082205013672088,-0.0005078290011364787,discovery
66226,-8254.368441023427,-0.0004843296568493566,-0.0006140926519861509,-0.00048504586317733096,-0.0004845899358334651,discovery
66801,-7955.129794441891,-0.0004607579359929291,-0.0006114439909579528,-0.00046147110044803376,-0.0004610214757031885,discovery
67381,-7641.214339708546,-0.00043687400498337235,-0.0006088067194984566,-0.00043756375639009343,-0.00043713184646545665,discovery
67966,-7313.5428601729,-0.0004127530053336568,-0.0006061809829636818,-0.00041347467410952443,-0.00041302569626785264,discovery
68556,-6976.6186227579965,-0.0003886662031164081,-0.0006035669185837178,-0.00038940608889750873,-0.00038893804013188357,discovery
69151,-6635.80137593819,-0.00036491833180841,-0.000600964655693185,-0.00036559922774677346,-0.0003651570299956067,discovery
69752,-6295.348781316061,-0.0003417313319817967,-0.000598370026644082,-0.00034230948468302847,-0.0003419547588618896,discovery
70357,-5962.587516812593,-0.0003195021588648369,-0.0005957917794919592,-0.0003199632068584797,-0.0003197421720576184,discovery
70968,-5643.510976223974,-0.0002985076906998807,-0.000593221496433732,-0.0002988505154429366,-0.00029877550142619395,discovery
71584,-5345.964608662209,-0.00027912718496922635,-0.0005906635645841127,-0.00027931412501012407,-0.00027937430594602756,discovery
72206,-5073.208877338024,-0.00026147056973161613,-0.0005881140024564803,-0.0002615117995957424,-0.0002616985790103169,discovery
72833,-4827.874807658722,-0.00024561998548787786,-0.0005855770719004922,-0.0002455339264963985,-0.00024585565601969,discovery
73465,-4611.001715375431,-0.00023156587498632733,-0.0005830528488906655,-0.00023135041205667108,-0.00023181482697035122,discovery
74103,-4421.732635087799,-0.00021919911346874175,-0.000580537486132869,-0.00021887951502402912,-0.00021946334114298423,discovery
74747,-4260.358719946671,-0.00020847573701615079,-0.0005780311988478906,-0.00020806768772099976,-0.00020872841000597347,discovery
75396,-4126.972226508311,-0.00019934671690709203,-0.0005755380093111688,-0.00019889034317562796,-0.00019958227945984062,discovery
76050,-4021.1446066147473,-0.00019173476420499333,-0.0005730579660284948,-0.00019132737467730798,-0.00019199479079130905,discovery
76711,-3946.2267457443813,-0.000185735778039585,-0.0005705836739562941,-0.00018537659824103896,-0.000185975777262689,discovery
77377,-3903.389291388914,-0.0001813527038271819,-0.0005681228007730891,-0.00018110729562975496,-0.00018162156446230947,discovery
78049,-3896.4531905062613,-0.000178697488469998,-0.0005656717517207915,-0.00017856814562313686,-0.0001789724920945724,discovery
78726,-3927.7356235735933,-0.00017781359759454798,-0.0005632342682619643,-0.000177795964962129,-0.00017805618540408675,discovery
79410,-3998.2063802802586,-0.00017867031942541304,-0.000560803305998805,-0.00017879393733537626,-0.0001789172027742541,discovery
80099,-4109.688720099337,-0.0001812876783184342,-0.0005583861222880297,-0.0001815559686288436,-0.00018157374526553473,discovery
80795,-4265.454826794448,-0.00018573280558099384,-0.0005559758411247726,-0.0001861113328081758,-0.00018600708481834643,discovery
81496,-4466.519227778888,-0.00019198388161449715,-0.0005535795223587097,-0.00019249728332253657,-0.00019224006268206748,discovery
82204,-4716.342090855527,-0.00020010865476412953,-0.0005511904545473597,-0.00020077272057564613,-0.00020038557868696857,discovery
82918,-5017.356591431773,-0.00021013661915822768,-0.0005488121961568199,-0.0002109099644345547,-0.00021043081005348471,discovery
83638,-5369.778655229951,-0.00022199895262883608,-0.000546444857954929,-0.00022281742742606025,-0.00022225961850377783,discovery
84364,-5770.592586365237,-0.00023549661496022074,-0.000544088543905028,-0.0002363797867629302,-0.0002357689626161485,discovery
85097,-6221.704641514341,-0.0002506328632989394,-0.0005417401682643512,-0.00025154896102599407,-0.0002509364037282783,discovery
85836,-6725.850525302521,-0.00026745024786729014,-0.0005394030870713405,-0.00026831228709787395,-0.00026774062838181965,discovery
86581,-7284.273931285075,-0.00028592516019998243,-0.0005370773834172621,-0.0002867147508889612,-0.0002862053912330168,discovery
87333,-7900.7062463279,-0.0003061246814800732,-0.0005347600727505693,-0.0003068073443745099,-0.0003063913173962417,discovery
88091,-8574.488694295462,-0.000327952481900509,-0.0005324543668006361,-0.00032853990632206685,-0.00032825143125123334,discovery
88856,-9307.622056249878,-0.0003514055382320617,-0.0005301573463394502,-0.0003518940056712979,-0.0003517231724505517,discovery
89627,-10100.508044510207,-0.00037643060782317246,-0.0005278721300113901,-0.0003768110032432094,-0.00037672468296763134,validation
90406,-10956.332810215303,-0.0004030596601559944,-0.0005255929557958519,-0.0004033559745237579,-0.0004033469007358615,validation
91191,-11875.186178775446,-0.00043123346883881434,-0.0005233258338267157,-0.0004314495534115156,-0.0004315220176686845,validation
91982,-12856.230032090796,-0.0004608497560651902,-0.0005210708028151558,-0.0004610211276394327,-0.0004611728731931351,validation
92781,-13902.378613721929,-0.000491926862055581,-0.0005188223047999802,-0.0004920167107199335,-0.0004922459320097929,validation
93587,-15008.678679877368,-0.0005242267414919431,-0.0005165833451713306,-0.0005242281240617396,-0.0005245299000792128,validation
94399,-16168.926984691818,-0.0005574810499576002,-0.000514356777012066,-0.0005574129737878953,-0.0005577792309117245,validation
95219,-17380.55771509005,-0.0005915320550102019,-0.0005121372381818784,-0.0005914090676003796,-0.0005918410869071077,validation
96046,-18634.855822687387,-0.0006260472512042924,-0.0005099276034482016,-0.0006258724364282699,-0.0006263636025509245,validation
96880,-19921.335630601214,-0.0006606436382244376,-0.0005077279809955683,-0.0006604560345036506,-0.000660965116201077,validation
97721,-21230.291951043095,-0.0006949828899077776,-0.0005055384725491715,-0.0006948163696053862,-0.00069529583852886,validation
98569,-22553.330860718183,-0.0007287862416618436,-0.0005033591735634145,-0.0007286524835656156,-0.0007290708261669972,validation
99425,-23881.834973649486,-0.0007617707511003826,-0.0005011876529574837,-0.0007617430853454421,-0.0007620664410038062,validation
100289,-25208.62351546636,-0.000793723394176469,-0.0004990240915876925,-0.0007938386027420005,-0.0007940398584521134,validation
101159,-26523.90894189309,-0.0008243862452297035,-0.0004968735738139112,-0.0008246204429957428,-0.000824680962300409,validation
102038,-27822.42645599926,-0.0008535954602533672,-0.0004947288015838595,-0.0008539651516708893,-0.0008538707339848721,validation
102924,-29093.845078376442,-0.0008811018999868317,-0.0004925948137963951,-0.0008816100533648229,-0.0008813860031341889,validation
103817,-30333.317053452658,-0.0009068118612631064,-0.0004904716682586647,-0.0009073896502660327,-0.0009070874960904487,validation
104719,-31534.731996354356,-0.0009305740013628558,-0.000488354754242166,-0.0009311736009878851,-0.0009308317830490967,validation
105628,-32683.902967230417,-0.0009520622103992267,-0.0004862489032892246,-0.0009526794206319395,-0.0009523287000141858,validation
106545,-33771.577166970004,-0.0009710726723682887,-0.00048415188416428426,-0.0009716766497470835,-0.0009713409023278686,validation
107470,-34786.37382890395,-0.0009873662688497761,-0.00048206382094150376,-0.0009879100931152241,-0.0009876061483563173,validation
108404,-35716.11363780731,-0.0010006823384933064,-0.0004799826171413576,-0.0010011485648940576,-0.0010008955764435636,validation
109345,-36544.28743625758,-0.0010106972982701628,-0.0004779128399356622,-0.001011110233370877,-0.0010109288085179834,validation
110294,-37259.74661424686,-0.0010172133844844943,-0.0004758523511546469,-0.0010175345257926595,-0.0010174481693197431,validation
111252,-37848.25442526513,-0.0010199622863734368,-0.0004737991198571974,-0.0010201526790442387,-0.0010201728399882612,validation
112218,-38294.21114559076,-0.0010186836628042289,-0.0004717554228168067,-0.0010187544955764084,-0.0010188686507045118,validation
113192,-38587.7478032338,-0.0010132715082676496,-0.00046972134568420775,-0.0010132515208800827,-0.0010134392090873322,validation
114175,-38722.44895867165,-0.0010037054574877967,-0.00046769492035511834,-0.0010036561317532293,-0.001003887934940835,validation
115167,-38696.99360787007,-0.0009901138708779261,-0.0004656763006038884,-0.0009900694946198148,-0.0009902950108283128,validation
116167,-38512.26101186685,-0.0009726909058606197,-0.0004636676285740617,-0.0009726892794277415,-0.0009728502646483519,validation
117175,-38173.00164203276,-0.0009517083237205072,-0.0004616689664401978,-0.0009517784204772335,-0.0009518421079897681,validation
118193,-37686.01666381117,-0.0009274544761957992,-0.00045967648221718904,-0.0009275937926996169,-0.0009275739151642999,validation
119219,-37058.16519914556,-0.0009002553293111954,-0.00045769421777214615,-0.000900460872105027,-0.0009003958289325277,validation
120254,-36293.953650631825,-0.000870332063554631,-0.0004557203241270253,-0.0008705575963636296,-0.0008704737518338263,validation
121298,-35393.65172423737,-0.0008378087906984915,-0.0004537549158820752,-0.0008380219569487154,-0.0008379196782963423,validation
122352,-34355.82848716434,-0.0008027564739789995,-0.000451796255099257,-0.000802987053107336,-0.0008028521829610888,validation
123414,-33190.61053385388,-0.0007655412525413484,-0.00044984816049020937,-0.0007658065897502093,-0.0007656369074760402,validation
124486,-31910.290206418023,-0.0007265240334292046,-0.0004479070590490527,-0.0007268199685154563,-0.0007266239496064583,validation
125566,-30532.708211439545,-0.0006862103083797506,-0.00044597666272782336,-0.0006865379502118371,-0.0006863199725780606,validation
126657,-29069.351137145422,-0.000644898760534953,-0.00044405172821238427,-0.0006452129233997818,-0.0006449945467904069,validation
127756,-27535.01835860667,-0.0006029945845585926,-0.00044213766194370986,-0.000603224900702375,-0.0006030586629146386,validation
128866,-25931.50963767909,-0.0005605576427489161,-0.0004402293455105434,-0.0005606867620158492,-0.0005606240430808442,validation
129985,-24270.839833647304,-0.0005178988498411925,-0.00043833035169889604,-0.0005179288502057885,-0.0005179898361079827,validation
131113,-22565.641526896856,-0.00047531229983182005,-0.0004364407424364113,-0.00047523395896033,-0.00047540869281129577,validation
132252,-20823.125112231268,-0.0004329547770702523,-0.0004345572890603201,-0.00043278450328624305,-0.00043303737728199167,validation
133400,-19054.51815862715,-0.000391078757441536,-0.00043268341463808987,-0.0003908399445522505,-0.0003911159634613953,validation
134559,-17258.47883910348,-0.00034964988359924537,-0.0004308159639076973,-0.00034945154998601287,-0.00034970826879863836,validation
135727,-15447.773385415363,-0.00030893457433632597,-0.0004289582632026926,-0.00030881662861138447,-0.0003090419044513272,validation
136905,-13636.549331343791,-0.0002692002900858368,-0.0004271087890133082,-0.0002690862589985715,-0.0002692771160241228,validation
138094,-11833.855156831865,-0.0002306025126772025,-0.0004252660941805578,-0.00023049375961241937,-0.00023064816829418227,validation
139293,-10057.15810686673,-0.0001934556150338456,-0.00042343184531054735,-0.0001933914737627642,-0.00019351358131483324,validation
140503,-8326.11316538154,-0.0001580934632465708,-0.00042160462314235956,-0.00015808168171674763,-0.00015817445630993154,validation
141723,-6663.636663290556,-0.00012489665397291338,-0.000419786042629459,-0.00012490961241843495,-0.00012497382081621313,validation
142953,-5086.960480727488,-9.411708179671447e-05,-0.00041797617397932517,-9.415692658281381e-05,-9.418971920820628e-05,validation
144194,-3611.9133223232348,-6.596545091185452e-05,-0.0004161736394719782,-6.60472046491227e-05,-6.60435952014097e-05,validation
145447,-2256.515166626312,-4.0680015061160784e-05,-0.000414377131062395,-4.07697281450317e-05,-4.073746582687683e-05,validation
146709,-1034.1841763283592,-1.8404022401442103e-05,-0.0004125910327261541,-1.8524530326776486e-05,-1.8477039358409607e-05,validation
147983,49.325959537760355,8.664785205631767e-07,-0.00041081117559584973,6.98647989246827e-07,7.600451474377323e-07,validation
149268,986.8222124533495,1.7111530105265808e-05,-0.000409039083147914,1.6951787700580077e-05,1.703060687523305e-05,validation
150564,1785.4964416768635,3.0561683440201155e-05,-0.00040727484884773326,3.040369858427845e-05,3.0495167660298292e-05,validation
151872,2452.677042510477,4.14403865434019e-05,-0.0004055172257390888,4.126549010982557e-05,4.135159057556939e-05,validation
153190,2988.985602904111,4.985149637616354e-05,-0.00040376898406677185,4.9690836241244023e-05,4.975799669113047e-05,validation
154521,3399.889226610423,5.5973633808209727e-05,-0.0004020262474245968,5.581150789825309e-05,5.5879944695417716e-05,validation
155862,3685.9042269287165,5.990094575607625e-05,-0.00040029304169552585,5.971252302517277e-05,5.9811890979192816e-05,validation
157216,3850.0289995450294,6.176164959445092e-05,-0.0003985655813925041,6.154923425641357e-05,6.167263632469831e-05,validation
158581,3898.655582245323,6.173595090984425e-05,-0.00039684652990814434,6.152737681637392e-05,6.165104431431849e-05,validation
159958,3844.543988240068,6.009466053593251e-05,-0.0003951347092813723,5.9872143471074416e-05,5.999385340048898e-05,validation
161347,3692.461870960775,5.6973733165143015e-05,-0.0003934302200821189,5.674789378166771e-05,5.6878634447373686e-05,validation
162748,3444.1506612632656,5.2457628196136985e-05,-0.0003917331574448385,5.2227884471358255e-05,5.2371866004857584e-05,validation
164161,3096.957489748602,4.656185355820012e-05,-0.0003900436112201584,4.6327616210771624e-05,4.6475157699861157e-05,validation
165586,2648.145375875756,3.930125331463557e-05,-0.00038836166612428403,3.907053448928523e-05,3.9197648320325686e-05,validation
167024,2095.695494690095,3.070151872158787e-05,-0.0003866862443040018,3.0526782101093915e-05,3.0614250581799555e-05,validation
168474,1450.355947604403,2.097371051152016e-05,-0.00038501860804193716,2.0829106622143447e-05,2.0886162961543226e-05,validation
169937,717.9500770731829,1.0248547675885677e-05,-0.0003833576989851507,1.010991540113023e-05,1.0157752048693722e-05,validation
171413,-99.02416393638123,-1.395325562408672e-06,-0.00038170362575579007,-1.5362418823391976e-06,-1.4974081751975393e-06,validation
172901,-1006.0336916950764,-1.3993175070641084e-05,-0.000380057590476551,-1.4103847427403542e-05,-1.4086502813981442e-05,validation
174402,-2014.9188082698965,-2.7664979917951624e-05,-0.00037841856342621356,-2.7733109977505456e-05,-2.7746369691440104e-05,validation
175917,-3146.2363192471676,-4.2641220308521616e-05,-0.00037678556663384464,-4.26796319619274e-05,-4.273666491819254e-05,validation
177444,-4425.49991290085,-5.920663219581681e-05,-0.00037516084357589743,-5.920850667199488e-05,-5.9316700247080596e-05,validation
178985,-5878.040655506542,-7.762607570183726e-05,-0.0003735423487131171,-7.757066921004974e-05,-7.772415392883522e-05,validation
180539,-7516.353850195417,-9.798298558637416e-05,-0.0003719312304664966,-9.78769749752874e-05,-9.807309674475248e-05,validation
182106,-9348.62030061474,-0.00012029875656077864,-0.0003703275616491478,-0.00012016952875432705,-0.00012040515031870751,validation
183688,-11389.69109559711,-0.00014467409262331323,-0.00036872940314252656,-0.00014452399707215902,-0.00014478706255625803,validation
185283,-13652.840175336692,-0.0001711865522992364,-0.0003671388778823687,-0.00017101281070703518,-0.0001712930939377127,validation
186891,-16154.631618201267,-0.00019994680890836908,-0.00036555604440474866,-0.0001997646465526501,-0.00020005638507050055,validation
188514,-18912.989266257733,-0.0002310706378224035,-0.00036397902631417177,-0.00023088700871126233,-0.00023118576746610438,validation
190151,-21928.217854470946,-0.0002644572129332635,-0.00036240890154198076,-0.0002642906561349754,-0.000264580370890836,validation
191802,-25188.105011388892,-0.0002998581091615709,-0.0003608457523961809,-0.00029973670856315665,-0.00029997375655441757,validation
193468,-28668.469425281975,-0.00033689207432594496,-0.0003592887279032919,-0.00033687294326876594,-0.00033701161737264385,validation
195147,-32335.25111590419,-0.00037508821501098486,-0.00035773977010918404,-0.00037518420303555384,-0.00037521578200903005,validation
196842,-36157.4031463688,-0.00041401929170127496,-0.0003561961973029528,-0.0004141932322832002,-0.0004141469262910638,validation
198551,-40081.84146785631,-0.0004530431287397763,-0.0003546599298483409,-0.0004532446299193809,-0.000453161061756227,validation
200275,-44051.07090747921,-0.000491491894740772,-0.00035313014519335956,-0.000491718847000057,-0.0004916137604620997,validation
202014,-48006.905296420155,-0.0005287270242603383,-0.0003516069323996054,-0.0005289991688092884,-0.0005288535380945517,validation
203768,-51899.42377216427,-0.000564233102412363,-0.00035009037569248586,-0.0005645586155940208,-0.0005643496270783176,validation
205538,-55688.36944704759,-0.0005976216366219234,-0.0003485797066243669,-0.0005980152954714203,-0.0005977363172904776,validation
207322,-59338.26681249286,-0.0006285889936283155,-0.0003470767070178079,-0.0006290558030777982,-0.0006287109989242094,validation
209122,-62831.95529370848,-0.0006570236299079107,-0.0003455797620892536,-0.0006575339643006661,-0.0006571397917336853,validation
210938,-66151.10244257445,-0.0006828178258341543,-0.00034408896997681544,-0.0006833248204164183,-0.0006829113176142495,validation
212770,-69273.6451631512,-0.000705833798247448,-0.00034260442380699773,-0.0007063435509563744,-0.0007059388961814239,validation
214617,-72185.24158023344,-0.0007260261016906021,-0.000341127006561853,-0.0007265296542177018,-0.0007261460434789984,validation
216481,-74880.60824081628,-0.000743429320241684,-0.0003396552020441114,-0.0007438843329225075,-0.0007435286169128906,validation
218360,-77344.06925490033,-0.0007579968295921685,-0.00033819066864385143,-0.0007583788168879642,-0.000758077304060417,validation
220256,-79563.29139550519,-0.0007696993486168344,-0.0003367319220297807,-0.000769997277708508,-0.000769790240093446,validation
222169,-81521.72487371345,-0.0007784812730265233,-0.0003352790621986171,-0.0007786653272220758,-0.0007785761491555773,validation
224098,-83196.11762282462,-0.0007842347627068645,-0.00033383292898681515,-0.0007842959845060273,-0.0007843309340372943,validation
226044,-84574.47243938246,-0.0007869548597903934,-0.00033239284850053365,-0.0007868688432607442,-0.0007870299917563418,validation
228007,-85649.0102584362,-0.0007866835666642872,-0.00033095890652065445,-0.0007864769653133802,-0.0007867483914649308,validation
229986,-86425.34606937575,-0.000783590256949318,-0.0003295319006397947,-0.000783323440097302,-0.0007836692536843656,validation
231983,-86921.57921209978,-0.0007779351007090792,-0.000328110465499587,-0.000777625343156271,-0.0007780130054803731,validation
233998,-87143.51230344595,-0.0007698690167988789,-0.0003266947011456779,-0.000769521897034527,-0.0007699346375142469,validation
236029,-87084.03604945401,-0.000759434809015276,-0.0003252860808437789,-0.0007590668680054802,-0.0007594983011480379,validation
238079,-86735.47837081295,-0.0007466466889371972,-0.0003238826010268424,-0.0007462672708028919,-0.0007467087858279109,validation
240146,-86099.54565843893,-0.0007316237985283844,-0.0003224857171817009,-0.0007312317198937599,-0.0007316690162453143,validation
242231,-85183.87298642215,-0.0007145173828114323,-0.0003210948219984146,-0.0007141498087313874,-0.0007145684382208471,validation
244335,-84005.65300130588,-0.0006955526162916454,-0.00031970933857325623,-0.0006952382914820331,-0.000695625173804397,validation
246456,-82583.55888577527,-0.0006749700478790671,-0.0003183306568646239,-0.0006746868157515556,-0.0006750307539325362,validation
248596,-80918.3166262114,-0.000652838314415935,-0.00031695754544992924,-0.0006525801471384442,-0.000652856252980264,validation
250755,-79001.18855572958,-0.0006291572752585146,-0.0003155900937621889,-0.0006290212754608358,-0.0006291791041685089,validation
252932,-76847.91797864786,-0.0006041244859286417,-0.00031422900782231486,-0.0006041989669645614,-0.0006041969057517253,validation
255128,-74500.51939647808,-0.0005781254840808465,-0.00031287373084109215,-0.0005783556320437529,-0.0005781911459951779,validation
257343,-71989.37372518308,-0.0005514420197864909,-0.00031152433918337364,-0.0005517564734915852,-0.000551454543710832,validation
259578,-69325.90494062053,-0.0005241960262559027,-0.00031018030752341826,-0.000524610090895359,-0.0005242024150899211,validation
261832,-66530.08245682507,-0.0004965740004279547,-0.0003088423167735721,-0.0004971110381013969,-0.0004966195512570615,validation
264105,-63632.467785660876,-0.0004688283131170544,-0.00030751043069510484,-0.0004694485923117454,-0.0004688958711293757,validation
266399,-60666.90483009693,-0.0004412177268489067,-0.00030618355983702815,-0.0004418085064097246,-0.00044124445983049674,validation
268712,-57650.30352219276,-0.0004138767271352778,-0.00030486293929827494,-0.00041439559466800496,-0.00041388042662538675,validation
271045,-54584.09037505707,-0.00038681559685595506,-0.0003035480610350937,-0.0003872798058326782,-0.0003868449403333199,validation
273398,-51468.42865402985,-0.00036003764263336705,-0.00030223899507299896,-0.0003604313244559699,-0.0003600780078093551,validation
275772,-48291.868834352936,-0.0003334638493739005,-0.00030093526182490594,-0.00033376600952512547,-0.00033349924529679927,validation
278167,-45053.39613672224,-0.00030709243899904693,-0.000299636944540603,-0.0003072701806311971,-0.00030712118380553935,validation
280582,-41770.09160473454,-0.00028104490589436217,-0.00029834465381209884,-0.000281061834046314,-0.0002810618973041049,validation
283018,-38466.348340355005,-0.00025548174492911183,-0.00029705791903437913,-0.00025534916694831865,-0.00025549435914275513,validation
285476,-35177.692966311864,-0.00023062848686293224,-0.00029577629310357546,-0.00023040238820480196,-0.00023065863604700582,validation
287955,-31956.309425208252,-0.00020680911767633292,-0.00029450037438299656,-0.0002065252974218455,-0.00020684824211549474,validation
290455,-28851.766333431588,-0.00018431221602456058,-0.0002932302257318628,-0.00018399693833065218,-0.00018434056230461554,validation
292977,-25905.952519814484,-0.00016336133496906808,-0.0002919654079958493,-0.00016305504609578496,-0.00016337748499879804,validation
295521,-23157.61328233895,-0.00014414888109434422,-0.00029070599591908065,-0.00014388616811168874,-0.00014415741631326794,validation
298087,-20630.910803528735,-0.00012676630949888488,-0.00028945206021869537,-0.00012658508558483614,-0.00012679595843118015,validation
300675,-18341.999888156774,-0.00011125017607228038,-0.0002882036676970174,-0.00011114356373638783,-0.00011130532957915624,validation
303286,-16295.60428931308,-9.756452288897846e-05,-0.0002869604082654229,-9.746512522777306e-05,-9.758915611525194e-05,validation
305919,-14466.153101404547,-8.549552443939377e-05,-0.00028572282649988803,-8.541974488481292e-05,-8.549993281015106e-05,validation
308576,-12830.924406834412,-7.485395102884791e-05,-0.00028449005592405004,-7.485320498708389e-05,-7.487997073908059e-05,validation
311255,-11387.482972027035,-6.557725530227445e-05,-0.0002832630942257831,-6.563265714871846e-05,-6.561860209986212e-05,validation
313958,-10123.438146096538,-5.754673693403624e-05,-0.0002820410912017112,-5.761357093886393e-05,-5.7590738302512364e-05,validation
316684,-9020.986868206877,-5.061915229584085e-05,-0.0002808245698161095,-5.066073857871683e-05,-5.065044321519642e-05,validation
319434,-8054.472247628844,-4.4613405909312565e-05,-0.00027961315076130373,-4.463167211771234e-05,-4.462851445301714e-05,validation
322207,-7199.804205053486,-3.9365722729602476e-05,-0.00027840733782213387,-3.93882921064093e-05,-3.9387150808298305e-05,validation
325005,-6439.505016055831,-3.475501035636614e-05,-0.0002772063292620688,-3.4783825916228674e-05,-3.4800211269506994e-05,validation
327827,-5752.89894695353,-3.064923692310648e-05,-0.0002760106268889595,-3.066857950582584e-05,-3.070644120591258e-05,validation
330673,-5114.566018839134,-2.6897423786065607e-05,-0.0002748202911914609,-2.68839557740117e-05,-2.6919897987801083e-05,validation
333545,-4488.076898252846,-2.329853626976889e-05,-0.0002736345587276265,-2.3280913823610567e-05,-2.330510295254814e-05,validation
336441,-3855.9596446650103,-1.9759188634894304e-05,-0.0002724543245190444,-1.97602827033635e-05,-1.9792507708567048e-05,validation
339362,-3218.8082568946993,-1.6281720333793924e-05,-0.0002712792386168785,-1.6292320706542702e-05,-1.6342310176410276e-05,validation
342309,-2590.6119277966354,-1.293525170881322e-05,-0.00027010896842708784,-1.2923922832913735e-05,-1.2970709610327568e-05,validation
345281,-1980.969665684912,-9.7637984098066e-06,-0.0002689439770537796,-9.753410205154281e-06,-9.77447102231036e-06,validation
348279,-1407.8506732127862,-6.849607083616384e-06,-0.0002677839348105476,-6.883751818268619e-06,-6.873454299356511e-06,validation
351303,-896.4413360711478,-4.30525704837144e-06,-0.0002666289079619882,-4.39327590198962e-06,-4.345371409631323e-06,validation
354354,-460.8042175134178,-2.184542187058717e-06,-0.0002654785845422165,-2.324492186681873e-06,-2.2279809937932363e-06,validation
357430,-111.23820999637246,-5.205560401187542e-07,-0.0002643337776659928,-6.966825745227906e-07,-5.514014956336916e-07,validation
360534,147.39209027937613,6.808553235976823e-07,-0.00026319343350179875,4.817669362729908e-07,6.63327067377534e-07,validation
363664,309.5734105142765,1.4116049896251477e-06,-0.0002620583531991375,1.1928622240704192e-06,1.390340927188055e-06,validation
366822,363.6342787062749,1.6367477571979108e-06,-0.00026092787415986005,1.402990882468265e-06,1.5907397440563828e-06,validation
370007,281.623701751465,1.2512793924202884e-06,-0.00025980242053633764,1.0608739264077421e-06,1.214774261675259e-06,validation
373220,54.86043028975837,2.406089881823353e-07,-0.00025868170151809006,1.1206371234700465e-07,2.213034202699951e-07,validation
376461,-318.56617562368046,-1.3791759475509455e-06,-0.0002575657829374217,-1.479245396634576e-06,-1.4000513054775807e-06,validation
379730,-844.800249646185,-3.610286518354149e-06,-0.0002564547270680252,-3.7191626400087294e-06,-3.641234881805088e-06,validation
383027,-1534.9852629860397,-6.475303471266056e-06,-0.0002553485927242777,-6.601505488592458e-06,-6.512575871620394e-06,validation
386353,-2407.6309323029127,-1.0025671744325178e-05,-0.0002542471063237022,-1.0148114754318053e-05,-1.0053889561964345e-05,validation
389707,-3485.097578361165,-1.4325428856017471e-05,-0.0002531506575653177,-1.4435797888476406e-05,-1.4343634975571316e-05,validation
393091,-4805.700687488541,-1.9499212284389392e-05,-0.0002520586540739844,-1.9596675748167417e-05,-1.9524548482765663e-05,validation
396504,-6420.4008024875075,-2.57152517857699e-05,-0.00025097148288067805,-2.57761885997191e-05,-2.574911328184923e-05,validation
399947,-8371.740112408064,-3.309878658367415e-05,-0.0002498888862691992,-3.311146406969812e-05,-3.313555992370812e-05,validation
403420,-10706.636051611975,-4.1784662866521355e-05,-0.00024881092778542506,-4.1726471256536276e-05,-4.180364684186766e-05,validation
406923,-13463.97074557934,-5.186863307107012e-05,-0.0002477376675390605,-5.1745536323867736e-05,-5.189161902895221e-05,validation
410456,-16687.696475187782,-6.345947563339635e-05,-0.00024666916229953235,-6.328130283009007e-05,-6.349541970235206e-05,validation
414020,-20411.00787256658,-7.661829241658502e-05,-0.00024560516897965463,-7.639390899103783e-05,-7.665682661672992e-05,validation
417615,-24646.321131045,-9.132463997660178e-05,-0.0002445457494124084,-9.104641623666775e-05,-9.135010256420211e-05,validation
421241,-29370.469963732176,-0.00010742736989725725,-0.00024349096206987292,-0.00010712498228668534,-0.00010745371548362957,validation
424899,-34565.89124017628,-0.0001248013248385622,-0.00024244057686475127,-0.00012451670844925366,-0.00012483343754647385,validation
