x,c05,observed_z05,m0_local,m1_local_lzeros,m2_local_lzeros_cross,split
67966,-114483.10271452571,-0.006461060748364178,-0.005927184423995593,-0.0064618584821300624,-0.006461581354577504,discovery
68556,-115730.81469489727,-0.006447343442897353,-0.005907126173635661,-0.006448123623094252,-0.006447831215309704,discovery
69151,-117009.88299586182,-0.0064346487920473976,-0.005887134759882331,-0.006435460232134161,-0.006435087250305181,discovery
69752,-118320.62223013301,-0.006422815516690964,-0.005867178328716454,-0.006423735438349018,-0.006423279321774149,discovery
70357,-119657.24861450744,-0.006411771592175903,-0.00584732439158543,-0.006412780381229516,-0.006412257562999884,discovery
70968,-121019.02226902879,-0.0064011763280836615,-0.005827508357940298,-0.006402241420063461,-0.006401624337929126,discovery
71584,-122394.50610164192,-0.006390546224061016,-0.005807764227568691,-0.006391703268832641,-0.0063909833902247425,discovery
72206,-123778.16664769597,-0.006379462887538344,-0.005788061450749267,-0.0063806467640045664,-0.006379898661038915,discovery
72833,-125158.30147141957,-0.006367476667441912,-0.005768433149478757,-0.00636861918945586,-0.006367924492692236,discovery
73465,-126526.62815688815,-0.006354204827233278,-0.005748880158147278,-0.006355270800813388,-0.00635464833043207,discovery
74103,-127879.96993192672,-0.006339409989887616,-0.005729372870476746,-0.0063403596073334624,-0.006339834018463499,discovery
74747,-129214.50987161437,-0.006322962912147147,-0.005709913101731228,-0.006323738728350269,-0.006323383858085491,discovery
75396,-130524.59692814048,-0.00630477949575654,-0.005690532286964494,-0.0063053140240623695,-0.006305195853539372,discovery
76050,-131806.32965923302,-0.006284741786298031,-0.0056712310638940625,-0.006284991620212772,-0.006285149668044851,discovery
76711,-133060.03232299627,-0.006262693509980307,-0.0056519520403244105,-0.006262665689292929,-0.006263112334492316,discovery
77377,-134279.91100573773,-0.006238687231193099,-0.005632755125546018,-0.006238432639334705,-0.006239103469337982,discovery
78049,-135466.65221345244,-0.006212714316949716,-0.00561361249825383,-0.006212323662139649,-0.006213096076696904,discovery
78726,-136616.89764581525,-0.006184821075229729,-0.005594553602481298,-0.006184423202913578,-0.006185200474755611,discovery
79410,-137733.5002911533,-0.006154982047443882,-0.0055755235359969775,-0.006154649972224002,-0.006155389148417053,discovery
80099,-138813.54738683824,-0.006123380002439107,-0.005556579292770083,-0.006123080764322518,-0.006123785242166631,discovery
80795,-139859.54199461592,-0.006089973092378185,-0.005537667170831684,-0.006089639034719076,-0.006090342835971601,discovery
81496,-140865.44742094498,-0.006054803304783772,-0.0055188427553114336,-0.00605446417695668,-0.006055163918715412,discovery
82204,-141831.65998438044,-0.00601774471310444,-0.005500053519685864,-0.006017505640024963,-0.006018137132327757,discovery
82918,-142758.549482315,-0.005979004760270717,-0.0054813276030289465,-0.005978862306991148,-0.005979377188318826,discovery
83638,-143645.65025055202,-0.005938640296514243,-0.005462666080991051,-0.005938606575654974,-0.005938996625843537,discovery
84364,-144493.2407132148,-0.0058967373910601565,-0.005444069979930096,-0.005896850137449647,-0.005897094221616066,discovery
85097,-145304.20307536036,-0.005853381117314517,-0.005425515113504035,-0.0058536540804615626,-0.005853721659345053,discovery
85836,-146077.6863806307,-0.005808709736174623,-0.0054070281688245484,-0.005809137118037042,-0.005809035664580047,discovery
86581,-146810.8239548461,-0.005762675697586694,-0.0053886100211478554,-0.005763252201844133,-0.00576300771855466,discovery
87333,-147499.44494539872,-0.00571508662575376,-0.0053702372133371205,-0.005715791486602736,-0.005715415810395007,discovery
88091,-148137.10141751054,-0.005665869045199297,-0.005351935391808203,-0.005666633257463554,-0.005666175477537812,discovery
88856,-148718.51814473956,-0.005614808014108712,-0.005333681571413071,-0.005615542625624189,-0.005615092152282517,discovery
89627,-149235.10988698597,-0.0055617660889690605,-0.005315500724918325,-0.005562450349959549,-0.0055620540604134,validation
90406,-149682.75628841744,-0.005506503127083861,-0.005297347164455182,-0.005507115590730512,-0.005506788604065713,validation
91191,-150055.4983868784,-0.005449089564874795,-0.005279268918322017,-0.005449631673427685,-0.005449376144809608,validation
91982,-150351.04585240048,-0.005389545973607361,-0.005261266536049204,-0.005390045317530534,-0.005389805867815535,validation
92781,-150570.10376913188,-0.005327827757001537,-0.005243295813003123,-0.005328353607800968,-0.005328073050567901,validation
93587,-150716.86818391853,-0.005264275049199194,-0.005225380900462377,-0.00526486387770351,-0.005264532448572715,validation
94399,-150797.61961518688,-0.005199282264912988,-0.005207544838947551,-0.005199924734886077,-0.005199541166294307,validation
95219,-150818.4936405485,-0.005132975301435803,-0.005189744852474188,-0.005133638832113199,-0.005133223596533492,validation
96046,-150784.91092854616,-0.005065694090048877,-0.0051720041399097045,-0.005066334245184321,-0.0050659258481173105,validation
96880,-150701.71716234833,-0.004997663437780216,-0.00515432375517148,-0.00499825749724677,-0.004997876468158825,validation
97721,-150574.13384993895,-0.004929110109729299,-0.00513670470448794,-0.004929662681901193,-0.004929329420460884,validation
98569,-150409.47092069732,-0.004860317693186662,-0.005119147947618945,-0.004860807397226795,-0.0048605385650846355,validation
99425,-150214.37494056724,-0.004791462521653294,-0.0051016340594787,-0.004791859972618376,-0.004791667930800676,validation
100289,-149995.723556565,-0.004722793164022927,-0.005084164628380145,-0.004723050977619861,-0.004722967345864777,validation
101159,-149758.2777428019,-0.004654618010901826,-0.005066780909471221,-0.004654741693712094,-0.004654785350483919,validation
102038,-149506.0055723234,-0.00458686261023909,-0.005049424081028825,-0.004586878914982892,-0.004587042080637603,validation
102924,-149246.84279750622,-0.004519913968114697,-0.005032135062572078,-0.004519794485801035,-0.004520075259655184,validation
103817,-148985.99215742588,-0.004453923209661901,-0.005014914534112922,-0.004453671425968065,-0.004454067998986683,validation
104719,-148728.7063151132,-0.004388908945513675,-0.004997725248447768,-0.004388566961454748,-0.0043890515716466716,validation
105628,-148484.53041276935,-0.004325264041341987,-0.004980606590738496,-0.004324846532050386,-0.004325368222300083,validation
106545,-148259.12199518556,-0.004263063613731666,-0.0049635406121299255,-0.0042626829387968695,-0.004263188530904948,validation
107470,-148067.63151592627,-0.004202708381919037,-0.004946528482975609,-0.0042023824304828275,-0.004202837236717053,validation
108404,-147928.1950498082,-0.004144603571729027,-0.004929553256554585,-0.004144291430428218,-0.004144694109518896,validation
109345,-147859.72754311864,-0.004089323876172323,-0.0049126523529102895,-0.004089035175397436,-0.004089414967050233,validation
110294,-147885.14392200136,-0.0040373529460974895,-0.00489580851438183,-0.0040370586574812505,-0.004037448003416848,validation
111252,-148022.58758429321,-0.003989020343474676,-0.00487900528371312,-0.0039887102399284256,-0.003989113752285096,validation
112218,-148283.16571314994,-0.003944555426578372,-0.004862261442323654,-0.003944268506657349,-0.003944646028046279,validation
113192,-148674.17247752682,-0.003904019062084869,-0.00484557787335849,-0.0039038290979158397,-0.0039041073508050174,validation
114175,-149204.74508292368,-0.0038674624397501776,-0.004828938590371452,-0.0038674442528313494,-0.0038675558369068797,validation
115167,-149888.7633473256,-0.003835102674455399,-0.004812344987572947,-0.003835281576488086,-0.003835191410348638,validation
116167,-150739.79213986988,-0.0038071829883109766,-0.004795814837267471,-0.0038075683025283772,-0.0038072804939072633,validation
117175,-151771.44473302178,-0.0037838823525068763,-0.004779348844899032,-0.0037844260665955854,-0.003783990974415475,validation
118193,-152994.3300603961,-0.003765196983085505,-0.004762915583186754,-0.0037658145162832754,-0.0037653153899773976,validation
119219,-154409.27213383652,-0.003751069956824361,-0.004746548533726106,-0.0037516726554921915,-0.00375118434143737,validation
120254,-156016.74327613413,-0.003741294636337507,-0.00473023260608278,-0.003741855202928691,-0.0037414116283900644,validation
121298,-157816.52368150768,-0.0037357001726753235,-0.004713968900252397,-0.0037362520611915083,-0.003735855205708479,validation
122352,-159815.4689219417,-0.0037342398064133344,-0.004697743165689421,-0.0037347457843110083,-0.0037343999679353753,validation
123414,-162009.42746737995,-0.0037367465687436338,-0.004681587196632997,-0.0037371749100874444,-0.003736901914807474,validation
124486,-164399.94376062765,-0.003743009213137237,-0.004665471524709328,-0.0037433413990425966,-0.003743174110788348,validation
125566,-166980.86184785725,-0.0037528275549171233,-0.004649427133367751,-0.003753053285598687,-0.0037530246593175257,validation
126657,-169762.49637611723,-0.0037661529829739514,-0.004633410588012387,-0.0037662416074925303,-0.003766357511491465,validation
127756,-172740.4691265663,-0.0037828762654473513,-0.0046174670208343985,-0.0037828634150975054,-0.0037830758779316873,validation
128866,-175928.66142940754,-0.0038030240861699144,-0.004601553948856481,-0.003803009494202732,-0.003803237125012533,validation
129985,-179331.85207667225,-0.0038266397276308216,-0.0045857012958181375,-0.003826698490491373,-0.003826866649837721,validation
131113,-182958.46369508025,-0.003853752974359329,-0.00456990975969737,-0.0038539446370919324,-0.0038540052245205005,validation
132252,-186823.8705768988,-0.0038844451445720417,-0.004554152496448557,-0.0038847528477871096,-0.003884697236344644,validation
133400,-190922.81762869935,-0.003918538252391489,-0.004538458284999593,-0.003918918600764164,-0.003918781386165961,validation
134559,-195254.31385680358,-0.003955774361619713,-0.004522800844140638,-0.0039562196594554325,-0.003956045370066892,validation
135727,-199799.77580597159,-0.003995725283579535,-0.00450720821081359,-0.00399620815788951,-0.00399602186630697,validation
136905,-204551.16427974822,-0.004038062080334041,-0.004491667770031682,-0.004038515488323609,-0.004038337680363803,validation
138094,-209498.4006318762,-0.004082427657539418,-0.004476167494160238,-0.004082859916973418,-0.004082715598970301,validation
139293,-214633.78275638795,-0.004128612676559969,-0.004460721537888226,-0.004129009703113782,-0.004128910989572325,validation
140503,-219960.97457589884,-0.0041765457133564245,-0.004445318089125875,-0.004176894336892015,-0.004176853683186382,validation
141723,-225475.90335032297,-0.004226098645971062,-0.00442997090421018,-0.004226360867884981,-0.0042264057434029095,validation
142953,-231171.54354201234,-0.004277051326631264,-0.004414680741291626,-0.004277210264188065,-0.004277352839529542,validation
144194,-237037.66125594475,-0.004329089546861643,-0.004399436109176308,-0.004329180339107122,-0.004329405561942316,validation
145447,-243064.00679416303,-0.004381910480130226,-0.004384226056952766,-0.004381943535830812,-0.004382222752059291,validation
146709,-249217.41065991716,-0.0044349961192582,-0.0043690878553931094,-0.004434997158560231,-0.004435292936004859,validation
147983,-255493.68449796434,-0.004488099001653662,-0.004353986328243473,-0.004488119719518712,-0.004488408517421832,validation
149268,-261873.69562318746,-0.004540898623768283,-0.004338934523140342,-0.004540941615932424,-0.004541217603461658,validation
150564,-268339.8999680169,-0.004593075004672547,-0.004323933377788029,-0.00459313085103992,-0.004593380071139892,validation
151872,-274876.6810408967,-0.004644311385751266,-0.004308972417762717,-0.00464439240383098,-0.004644596854054728,validation
153190,-281453.65986673813,-0.004694196616829533,-0.004294075372996646,-0.004694358415574552,-0.004694499354239543,validation
154521,-288076.1945211771,-0.004742704937203711,-0.004279209346660223,-0.004742946219913556,-0.004743002339008371,validation
155862,-294721.5441796591,-0.004789625053758677,-0.004264408817661543,-0.004789942616669326,-0.004789916892655967,validation
157216,-301399.55400715687,-0.004835011280360122,-0.004249641600800109,-0.004835367835439971,-0.004835284540633029,validation
158581,-308086.94556917466,-0.00487861524219802,-0.004234930589661545,-0.004878993435767765,-0.0048788737541275,validation
159958,-314768.6874866785,-0.0049201979427766105,-0.004220265849824876,-0.0049205817453985504,-0.004920444303313009,validation
161347,-321417.72031472763,-0.004959392424814667,-0.004205648374544506,-0.004959793737011553,-0.004959651880314727,validation
162748,-328010.08198388945,-0.0049958996041666,-0.004191079114345563,-0.00499629249379515,-0.004996150719436508,validation
164161,-334520.56616480387,-0.0050294192495474585,-0.004176558978078761,-0.00502976434329072,-0.0050296266343810075,validation
165586,-340917.6325645143,-0.005059575036515084,-0.004162088833963432,-0.005059880721184918,-0.0050597556229417095,validation
167024,-347170.44184540934,-0.005085977350671805,-0.004147659535852227,-0.005086280302305779,-0.005086185368713712,validation
168474,-353244.1278887568,-0.00510829089263956,-0.0041332820846262395,-0.005108544101011218,-0.00510849881381134,validation
169937,-359109.5935329611,-0.005126194574968099,-0.004118947488486256,-0.005126356557349798,-0.0051263655442730805,validation
171413,-364737.83682105667,-0.0051394327107980205,-0.004104656804944183,-0.005139519543442089,-0.0051395699680537275,validation
172901,-370105.7109396362,-0.005147893207330204,-0.004090420558224469,-0.005147955207709991,-0.005148029722877707,validation
174402,-375203.7288599671,-0.005151574138594851,-0.004076229983348878,-0.005151647846821329,-0.005151737795299049,validation
175917,-380022.95841174084,-0.005150484912019781,-0.004062076726824589,-0.005150547229120298,-0.005150643009756047,validation
177444,-384536.7129050663,-0.005144531504879219,-0.004047980364267065,-0.005144571335603227,-0.005144644168105617,validation
178985,-388723.83887468325,-0.005133531377556388,-0.004033923282519241,-0.00513361978105987,-0.0051336352160487415,validation
180539,-392562.7971684076,-0.005117438010944464,-0.004019915578231955,-0.0051176155864442515,-0.0051175583617498665,validation
182106,-396036.30080032116,-0.005096225219038609,-0.004005958023736333,-0.005096492554835815,-0.005096362343748192,validation
183688,-399130.50770997396,-0.005069834076847328,-0.0039920338558947725,-0.0050701560511178575,-0.005069950170245098,validation
185283,-401818.9378990908,-0.005038218989170142,-0.003978161687874497,-0.005038586971041064,-0.005038308185112244,validation
186891,-404082.8435600507,-0.0050013567015307755,-0.003964342177121612,-0.005001768578297922,-0.00500144942881783,validation
188514,-405911.1814275542,-0.004959245430284597,-0.003950559063384753,-0.004959655676138975,-0.004959355264994759,validation
190151,-407289.29238164565,-0.004911962834173045,-0.00393682187943732,-0.004912298090046138,-0.004912068142249246,validation
191802,-408202.42201654287,-0.004859548043241414,-0.003923131473202851,-0.004859782480650965,-0.004859637470091652,validation
193468,-408646.1707983832,-0.0048021278744729366,-0.003909480509219586,-0.004802279916202072,-0.004802198433394549,validation
195147,-408630.6110610687,-0.004740106268305945,-0.0038958861468146753,-0.004740236131285118,-0.004740197648163874,validation
196842,-408192.26424445957,-0.004673993633787912,-0.0038823249729496735,-0.004674067886238614,-0.004674077946655064,validation
198551,-407367.71390600223,-0.004604457701963358,-0.0038688139718735877,-0.004604447046147907,-0.004604516249327053,validation
200275,-406186.9320364441,-0.0045319575831614485,-0.003855346037511661,-0.004531902059429379,-0.004532025962405745,validation
202014,-404683.53966478,-0.0044570072237098595,-0.0038419220721950674,-0.004456927915262859,-0.0044571005273357,validation
203768,-402895.27727889107,-0.004380142123433023,-0.0038285429390760074,-0.004379971608590001,-0.004380202718415751,validation
205538,-400848.0541241965,-0.004301714568428904,-0.0038152019706511227,-0.0043014396031030334,-0.004301742433056641,validation
207322,-398572.46475345735,-0.0042222039497551616,-0.003801915028393949,-0.004221908091072515,-0.004222266705254991,validation
209122,-396112.16434832476,-0.004142081061368389,-0.0037886679655941592,-0.0041418092627317936,-0.004142175970820517,validation
210938,-393519.2998754779,-0.004061942777114133,-0.0037754617586687246,-0.00406167712772384,-0.004062006702853708,validation
212770,-390839.08681650227,-0.003982285564756138,-0.0037622973434026153,-0.003982037125852455,-0.003982311361519393,validation
214617,-388117.61768332194,-0.003903616789186265,-0.0037491826741884444,-0.003903431643414576,-0.003903658460503503,validation
216481,-385401.98239307106,-0.00382634623998822,-0.003736104408129205,-0.003826239264189145,-0.003826432012533275,validation
218360,-382746.10707152664,-0.003751035321697669,-0.003723077399685403,-0.003750964489480118,-0.0037511200301221024,validation
220256,-380190.7693117247,-0.0036779849394955964,-0.0037100885665860986,-0.003677906621431089,-0.003678017571052379,validation
222169,-377767.57672473544,-0.003607443101730102,-0.003697138901373872,-0.003607404219958107,-0.0036074721935823706,validation
224098,-375512.94376514736,-0.0035397121014962354,-0.0036842360049644013,-0.003539776751099794,-0.003539790002985793,validation
226044,-373468.1174375615,-0.0034750739971202167,-0.0036713739824228036,-0.003475216309664176,-0.0034751526485452735,validation
228007,-371664.3195527459,-0.003413725524969632,-0.003658553709879048,-0.003413913942420502,-0.00341377527176486,validation
229986,-370128.0528828332,-0.0033558296177350197,-0.003645782440583352,-0.0033560737060842503,-0.0033558857991811053,validation
231983,-368891.35526226624,-0.0033015223171038765,-0.0036330480697746087,-0.0033017953564067064,-0.003301582651893002,validation
233998,-367978.03567296825,-0.003250900509273235,-0.0036203515914671387,-0.003251180581716057,-0.003250952226622905,validation
236029,-367395.7821130152,-0.003203952851514224,-0.003607706337295365,-0.0032042567671933856,-0.003204014948595096,validation
238079,-367143.20989037957,-0.0031604859646761525,-0.003595094433603167,-0.00316080823438044,-0.0031605618971579552,validation
240146,-367212.2071338289,-0.0031203554884602497,-0.0035825290648576814,-0.003120666922218909,-0.003120410013212101,validation
242231,-367584.7556657144,-0.0030832795970841846,-0.003570004885184268,-0.003083608030898359,-0.0030833108117534953,validation
244335,-368248.7201832852,-0.003049037197122346,-0.0035575168010021398,-0.0030494356355305913,-0.0030490885168364713,validation
246456,-369196.1465989051,-0.003017505470929193,-0.003545077453186431,-0.0030179627989043722,-0.0030175909046157917,validation
248596,-370409.8467052374,-0.0029884178273647064,-0.0035326758459062555,-0.0029888347564804396,-0.0029884754709106477,validation
250755,-371840.63667670777,-0.002961300280145491,-0.0035203128863698302,-0.0029616383530779145,-0.0029613329149537743,validation
252932,-373438.8717128489,-0.002935714751074721,-0.00350799506820951,-0.002935983562010488,-0.0029357642841346377,validation
255128,-375180.0656953207,-0.002911404629856108,-0.0034957174653416656,-0.0029115823292676702,-0.002911463966792281,validation
257343,-377053.1016446869,-0.002888244655821645,-0.0034834808760816523,-0.0028883212864111384,-0.0028883053148488934,validation
259578,-379062.64491682395,-0.002866217647467362,-0.003471280637262478,-0.0028661831555134003,-0.0028662580170446426,validation
261832,-381209.4903417097,-0.0028453101909640746,-0.003459123032727341,-0.0028451909935760123,-0.0028453455209493314,validation
264105,-383496.4111446177,-0.002825506880056768,-0.0034470087552191694,-0.0028253253533811946,-0.0028255576932442006,validation
266399,-385926.502585595,-0.0028067628417576696,-0.003434927995122021,-0.0028065112956574393,-0.002806812177403263,validation
268712,-388488.21595253353,-0.0027889919311034016,-0.003422892099440176,-0.0027886743671143915,-0.002789022670864898,validation
271045,-391163.09035732097,-0.002772016227162946,-0.003410896549919231,-0.0027716856370908678,-0.0027720587737848986,validation
273398,-393940.31645236746,-0.0027557348569383186,-0.003398942091596455,-0.0027554089289934963,-0.0027557847648489826,validation
275772,-396810.3187821283,-0.002740045054505004,-0.0033870244456774895,-0.0027397213621473634,-0.0027400835305524673,validation
278167,-399766.3877445457,-0.002724883040331946,-0.0033751444687860625,-0.0027245671359665833,-0.002724906423935423,validation
280582,-402807.2503019043,-0.002710238867224168,-0.0033633078533512302,-0.0027099723087354063,-0.0027102699551818784,validation
283018,-405950.54754397226,-0.002696199632047143,-0.0033515103963785184,-0.002696014414654764,-0.002696239359917214,validation
285476,-409223.1259624893,-0.00268290789906064,-0.0033397480937225606,-0.0026828182756261513,-0.0026829530447432344,validation
287955,-412662.14332542545,-0.002670592921854571,-0.0033280265343742397,-0.002670558015144088,-0.002670614425630886,validation
290455,-416302.10570461606,-0.002659440768768438,-0.0033163464024935016,-0.0026594292117601203,-0.002659439710121132,validation
292977,-420173.8563246047,-0.002649590360971617,-0.0033047037614265164,-0.002649619903481979,-0.0026496221012215202,validation
295521,-424317.78361602034,-0.0026412451486668774,-0.003293099396182104,-0.002641280946856787,-0.002641296845004856,validation
298087,-428759.6677095555,-0.0026345070876954237,-0.0032815340575498603,-0.0026345118401828174,-0.0026345332464310645,validation
300675,-433512.1013898081,-0.0026293914460342404,-0.003270008462951788,-0.002629395100996607,-0.0026293933581957242,validation
303286,-438599.1118570096,-0.0026259666305177972,-0.003258518923112249,-0.00262603575232413,-0.0026259837031190557,validation
305919,-444058.13103757054,-0.002624400732420566,-0.003247070569571709,-0.0026245613791112594,-0.002624449263199326,validation
308576,-449933.36535987444,-0.0026248529746581194,-0.0032356554815822494,-0.002625067510269739,-0.0026249059147331723,validation
311255,-456239.6411619764,-0.0026273535162240746,-0.0032242829941115233,-0.002627580360770084,-0.002627386734471063,validation
313958,-462984.2491601999,-0.0026318363787600743,-0.0032129453256733954,-0.0026320807935630713,-0.0026318668306717294,validation
316684,-470178.5118947667,-0.0026382964577537187,-0.003201647422931606,-0.0026385648819921862,-0.0026383433447110987,validation
319434,-477851.55929488735,-0.002646801047144551,-0.003190385860037502,-0.0026470844057689923,-0.002646869357855379,validation
322207,-486026.3811114966,-0.0026574027866866335,-0.003179165418977899,-0.0026576923893092755,-0.002657485640823644,validation
325005,-494723.51343075046,-0.0026700997654249673,-0.003167978734202425,-0.002670370387942898,-0.002670165618559741,validation
327827,-503918.6510713645,-0.0026846851072948683,-0.003156830570703879,-0.002684952486205518,-0.0026847408767158632,validation
330673,-513571.2144454629,-0.00270086309344372,-0.0031457215912919826,-0.00270117175686273,-0.0027009399813448793,validation
333545,-523655.5231300099,-0.0027184042241474977,-0.003134644760463337,-0.002718759489009304,-0.002718511041847864,validation
336441,-534151.1091137426,-0.0027371636368443823,-0.0031236085307329866,-0.002737493485784879,-0.002737261361917028,validation
339362,-545048.4700403386,-0.0027570224907153785,-0.0031126097288596017,-0.002757280949620044,-0.0027570953989389407,validation
342309,-556347.7497434746,-0.0027779144005889095,-0.0031016453317177796,-0.0027781396800120118,-0.0027779966084553434,validation
345281,-568074.2381888675,-0.0027999229062212116,-0.0030907197701251442,-0.0028001490484225733,-0.002800027830942063,validation
348279,-580277.5573832258,-0.002823220774150252,-0.0030798300461680347,-0.0028234138033709152,-0.002823321628252982,validation
351303,-592977.2409004197,-0.0028478377147344797,-0.0030689768724547215,-0.0028479583756214908,-0.0028479287671407893,validation
354354,-606161.1984374495,-0.002873638434322969,-0.0030581574050021023,-0.0028736791953869636,-0.0028737296320153036,validation
357430,-619778.2651535645,-0.002900346198222103,-0.003047379386080926,-0.0029003155593181713,-0.002900443471341906,validation
360534,-633793.7672736179,-0.0029277138257103206,-0.0030366329855245565,-0.002927591591671405,-0.0029277969513544504,validation
363664,-648136.9249634594,-0.0029554001931846358,-0.0030259258413145814,-0.002955212540512054,-0.0029554907829320567,validation
366822,-662776.3978482713,-0.0029832110068427078,-0.0030152517933775083,-0.0029829693336591123,-0.002983301823040999,validation
370007,-677665.6761512649,-0.00301092944324324,-0.0030046149336948025,-0.0030106424507327146,-0.0030110096545026706,validation
373220,-692756.7111862742,-0.003038319066304681,-0.0029940126028894956,-0.0030380099588035252,-0.003038393543677197,validation
376461,-707995.3735520414,-0.0030651408244100425,-0.0029834455099938518,-0.0030648394232567506,-0.0030652103808290814,validation
379730,-723341.7563515548,-0.003091228952894312,-0.0029729143328851896,-0.0030909574307642616,-0.0030912965220643534,validation
383027,-738783.0860381827,-0.0031165411140362206,-0.002962419719065301,-0.0031162882749652837,-0.0031166116766994153,validation
386353,-754321.1117748627,-0.003141086017380392,-0.002951959160158111,-0.0031408345478299775,-0.0031411559905847406,validation
389707,-769940.39041555,-0.0031648256722438474,-0.002941536446100597,-0.003164588042357807,-0.0031648799639530517,validation
393091,-785627.698911207,-0.003187697751848909,-0.0029311460323124473,-0.003187521696607294,-0.0031877517592156044,validation
396504,-801368.7934624464,-0.003209675054735112,-0.0029207916852436633,-0.0032095570814393492,-0.003209719097768864,validation
399947,-817138.7677576898,-0.0032306666619012613,-0.0029104710361767105,-0.003230636274126416,-0.0032307262356609328,validation
403420,-832929.2462453595,-0.0032506631941400595,-0.0029001847742417125,-0.003250720091175391,-0.0032507285327816604,validation
406923,-848734.0857925892,-0.003269665220071875,-0.002889933558234354,-0.0032697829009884754,-0.0032697043243631293,validation
410456,-864525.8964111131,-0.0032875933559382295,-0.002879718017375623,-0.003287798022135253,-0.0032876215763257954,validation
414020,-880296.2483383113,-0.0033044323822470014,-0.0028695359122311026,-0.0033047502960289123,-0.0033044705389799925,validation
417615,-896048.1513913579,-0.0033202226974328843,-0.0028593879168506745,-0.0033206442375772974,-0.003320280627236034,validation
421241,-911791.8520753949,-0.003335030072149441,-0.00284927467548074,-0.003335504579472934,-0.0033350827910253902,validation
424899,-927520.9860260352,-0.0033488460363224936,-0.002839194064041854,-0.0033493406921065497,-0.0033488792904436647,validation
428588,-943202.0485178544,-0.00336158985710283,-0.0028291494741193627,-0.0033620929504502473,-0.0033616134346144276,validation
432309,-958791.9680281143,-0.0033731291658716076,-0.002819138789600667,-0.003373645716861141,-0.0033731645381424417,validation
436063,-974247.7489011679,-0.0033833393008812196,-0.002809159995295467,-0.0033838650203138086,-0.0033833960685249677,validation
439850,-989541.5470992554,-0.003392166327906188,-0.0027992137845178557,-0.0033926533735229246,-0.0033922325208475355,validation
443669,-1004656.4603342015,-0.0033996088730224583,-0.0027893034000454,-0.00339997130725933,-0.003399638036099294,validation
447521,-1019553.2320908107,-0.0034055697262162176,-0.002779426834787408,-0.0034058134810411884,-0.00340557464090715,validation
451407,-1034193.8693009748,-0.0034099618860183316,-0.002769582177172192,-0.003410160929092677,-0.0034100067464717977,validation
455326,-1048571.765773665,-0.003412828654051705,-0.002759772584376922,-0.003412977154793421,-0.003412904050961647,validation
459280,-1062694.0534937056,-0.0034142235185995727,-0.0027499936903085534,-0.0034142627329824824,-0.0034142715876974324,validation
463268,-1076558.6992838779,-0.0034142023805997126,-0.002740248624439498,-0.0034141113558834872,-0.0034142105336645383,validation
467291,-1090195.1228726958,-0.0034128964363452346,-0.002730535570322769,-0.003412717756178828,-0.003412910085634784,validation
471348,-1103654.734636074,-0.003410520998115958,-0.002720857541608291,-0.0034102992786658117,-0.003410574481815601,validation
475441,-1116991.5835581943,-0.0034072574884180485,-0.0027112103814724117,-0.003406972968835234,-0.0034073299981277148,validation
479569,-1130181.928625923,-0.0034030764516489492,-0.002701597076024205,-0.0034026788558891995,-0.0034031173423660246,validation
483733,-1143120.8811232038,-0.003397688688807609,-0.002692015897243107,-0.0033971922314875256,-0.0033976959696865186,validation
487933,-1155671.0516092763,-0.0033907357687778476,-0.0026824674599610744,-0.003390219826183053,-0.0033907649825697986,validation
492170,-1167734.2795131411,-0.003381982238473586,-0.002672950118581087,-0.0033814950970286455,-0.003382044392160878,validation
496444,-1179231.6466979575,-0.0033712714787359193,-0.0026634645134542725,-0.0033708219335866173,-0.003371336096436531,validation
500754,-1190087.4071058128,-0.0033584757675892587,-0.0026540134364253735,-0.0033580570037004516,-0.003358511829012114,validation
505102,-1200212.497803649,-0.003343409041199534,-0.002644593086765368,-0.003343061406365359,-0.0033434267556103113,validation
509488,-1209515.545748436,-0.0033259101722741898,-0.002635204100622775,-0.0033256998695052804,-0.0033259390386623563,validation
513912,-1217920.3016070034,-0.0033058696983729275,-0.0026258470861910865,-0.003305844303312884,-0.0033059320476939904,validation
518374,-1225372.8557068417,-0.0032832461208149224,-0.0026165226244076996,-0.0032833857438015843,-0.0032833070747599583,validation
522875,-1231808.918003195,-0.0032579658488738005,-0.0026072292172857415,-0.003258240129200158,-0.003257996654349613,validation
527415,-1237170.304811257,-0.0032299869781535185,-0.0025979674669849343,-0.003230380564633566,-0.0032299988437815433,validation
531995,-1241432.0335980542,-0.0031993490311590165,-0.002588735945150775,-0.003199853793984615,-0.0031993806014312784,validation
536614,-1244613.5319519965,-0.003166223150285925,-0.002579537252125842,-0.003166799022847879,-0.003166286929656875,validation
541274,-1246760.400752008,-0.0031308138789391624,-0.0025703679985767704,-0.003131356989558508,-0.003130853688502398,validation
545973,-1247847.7577151516,-0.0030931775813627027,-0.0025612326872238135,-0.0030936349320730716,-0.00309319030290305,validation
550714,-1247810.0186466072,-0.0030532283950108017,-0.0025521260615468037,-0.0030535918407212006,-0.0030532472244455787,validation
555496,-1246568.7014510818,-0.0030108894815268706,-0.0025430506613977467,-0.0030111518607853966,-0.0030109190041978087,validation
560319,-1244052.396047216,-0.002966099038156266,-0.002534007044455738,-0.002966262042396057,-0.0029661374634395946,validation
565184,-1240245.4806573372,-0.002918924521846267,-0.002524993901209764,-0.0029189553095471292,-0.002918937361191327,validation
