zero_height,zero_index,ordinate,theoretical_real,theoretical_imag,estimated_real,estimated_imag,amplitude_ratio,phase_error
143.0,28,95.87063422824531,-2.3565613978833818e-08,-1.9704718876696983e-09,0.0007333190520966216,0.0007452690657938259,44213.479272897646,-2.431534965789892
143.0,29,98.83119421819369,-2.0871976382393013e-08,-1.6927553745532474e-09,1.6538478377403984e-05,-0.00018997856531396972,9106.61254547407,1.5767071445551735
143.0,30,101.31785100573138,-1.890112012348576e-08,-1.495153312200506e-09,0.0019663035698028446,-0.0004351309591245217,106216.06594257461,2.8448689572483548
143.0,31,103.72553804047834,-1.720961628628135e-08,-1.3296372241436397e-09,0.001227416193145681,-0.000524401489003178,77327.70881741829,2.6607179926581255
143.0,32,105.44662305232609,-1.6115316664876286e-08,-1.2246987766102954e-09,6.931049715572713e-05,-0.0008497907827160591,52754.85376162785,1.576327871714809
143.0,33,107.16861118427641,-1.510609050519493e-08,-1.129494710083842e-09,-0.0006820083605609634,-1.4083276480226809e-05,45031.827465221264,-0.0539851634977313
143.0,34,111.02953554316967,-1.3115301590386704e-08,-9.464353032951691e-10,-5.921092932915044e-05,-0.0010981751762412996,83636.49890067981,1.4448931127158102
143.0,35,111.87465917699264,-1.2724127719002277e-08,-9.112499265760205e-10,-0.0009455662662327017,0.00044287116852302784,81850.29793427301,-0.5095156022798835
143.0,36,114.32022091545271,-1.1671459038914434e-08,-8.179292098061057e-10,-0.0006436383379915231,6.285676185198468e-05,55273.13365330165,-0.1673148583492499
143.0,37,116.22668032085755,-1.0925466971214884e-08,-7.530563739007361e-10,0.00017149961390780348,-0.00017078276130128088,22100.45848656568,2.289470963419979
143.0,38,118.79078286597621,-1.001361152861324e-08,-6.752669939891097e-10,7.325184528071704e-05,-0.0020121660308519496,200620.55795903996,1.539851762293511
143.0,39,121.37012500242065,-9.190297014769656e-09,-6.065421266334871e-10,0.0002935551776727985,0.0001657716224798952,36603.338541485646,-2.6934334539900138
143.0,40,122.94682929355258,-8.728494773072129e-09,-5.686579760865962e-10,0.0006235636546494182,0.0003343983801560037,80892.77322323303,-2.714409571946451
143.0,41,124.25681855434577,-8.366684451785133e-09,-5.39325501236465e-10,-0.0001356669337622484,0.0019052520809419863,227822.6352199784,-1.5640815122131013
143.0,42,127.5166838795965,-7.544433447667364e-09,-4.738607711461521e-10,0.0002690601574149059,-0.0001901504484600023,43584.738237888545,2.463643291157961
143.0,43,129.57870419995604,-7.07613311806458e-09,-4.3735859221704143e-10,-0.0009583791003152434,-1.7022777558662206e-05,135201.61424149902,-0.04396886204001982
143.0,44,131.08768853093267,-6.75628675283891e-09,-4.127721171569568e-10,-0.0003285022146256951,-0.00036082437085841715,72089.141798011,0.7712346313684195
143.0,45,133.4977372029976,-6.28200855845688e-09,-3.7685286898198123e-10,-0.00043809166431545404,0.0007990182873910158,144794.88127086582,-1.129186343688237
143.0,46,134.75650975337388,-6.050822178494511e-09,-3.595864640257015e-10,-0.0005557197646669405,-0.0003603390368203174,109266.84052479887,0.5159048270949369
143.0,47,138.11604205453344,-5.4838525613390686e-09,-3.1794995494679986e-10,-0.00021286605238405868,0.000753566059957402,142553.29956781433,-1.353405454564433
143.0,48,139.7362089521214,-5.234181219533844e-09,-2.999487574627924e-10,2.4997413698051637e-07,0.0001387467040341383,26464.43903090393,-1.6298411413075107
143.0,49,141.12370740402113,-5.031566009990326e-09,-2.8549749156213284e-10,-0.0006595352420413014,-0.0004473954509031463,158138.19654260675,0.5393667163795248
