index,R0_desingularized,R1_mean_centered,R2_log_detrended,R3_modular_orthogonal
39,1.1544936073843903,0.3043915119539575,0.26551656293724923,0.2449097116458465
40,0.7790530755917502,-0.07104901983868261,-0.10967784390375546,-0.09994187957807148
41,1.1260930277703187,0.2759909323398859,0.23760244151024756,0.23723650141253408
42,0.8200859297842577,-0.030016165646175152,-0.06816984863475073,-0.0913379293346225
43,0.7593107650949164,-0.09079133033551645,-0.12871548251298237,-0.12023125556482064
44,0.848573143569476,-0.0015289518609568065,-0.039228618271252014,-0.034676367772804424
45,1.074085032998477,0.22398293756804422,0.18650292889776898,0.1561806668570471
46,0.7595464629723435,-0.09055563245808929,-0.1278206081071226,-0.11603023345362388
47,0.5362736423588466,-0.31382845307158624,-0.3508828296873989,-0.3029582229220894
48,0.9543416598861121,0.10423956445567928,0.06739153205475978,0.026261293204429787
49,0.7864107913095082,-0.06369130412092461,-0.10033707860076291,-0.08720081000807343
50,0.9506171276614556,0.10051503223102276,0.06406758808473534,0.06893411858199784
51,1.2073267852784455,0.3572246898480127,0.32097179808396725,0.2757629049022353
52,0.8119389936300649,-0.03816310180036786,-0.0742250778890805,-0.04779923216920084
53,0.8134798950932731,-0.03662220033715968,-0.07249676398886828,-0.02669646153697182
54,1.159595395750681,0.30949330032024824,0.2738027721204751,0.26022709612185646
55,0.9291832057109289,0.07908111028049614,0.04357136009641749,0.019628867273434023
56,1.1270481503100949,0.27694605487966206,0.24161393858588853,0.24375270709277047
57,1.137306497786482,0.28720440235604916,0.2520468833266487,0.22610268251467872
58,0.8595028945202351,0.009400799089802292,-0.025585057222363927,-0.021178396731937544
59,0.744064739724678,-0.10603735570575479,-0.14085438683126406,-0.09785797954051796
60,0.9056697806177967,0.05556768518736388,0.02091673400155325,-0.013017075758100858
61,0.7734663585815551,-0.0766357368488777,-0.11112326548833029,-0.11386467797268543
62,0.5517702581716843,-0.29833183725874846,-0.33265851704248206,-0.29428567862283744
63,0.8770926227070378,0.026990527276605003,-0.007177797532815444,-0.04334140009838674
64,0.7315083802394946,-0.1185937151909382,-0.15260610275389364,-0.1296816441125366
65,1.0578522767224605,0.2077501812920277,0.17389138596548293,0.16781490506050223
66,0.8318305845477817,-0.01827151088265111,-0.05197898949718971,-0.08577886623541439
67,0.6717185855544141,-0.1783835098760187,-0.21194188086069377,-0.1751332038854082
68,0.7631196822791236,-0.08698241315130917,-0.12039382201421533,-0.08328558207751073
69,1.3639076908771357,0.5138055954467029,0.48053906406605507,0.4413200748329309
70,0.9433662727745398,0.09326417734410697,0.060140497120693914,0.03356967645193825
71,1.0064953094494278,0.15639321401899497,0.12341041452911106,0.13575316671069332
72,0.8202182505790682,-0.029883844851364638,-0.06272768041193766,-0.09358772204380594
73,0.753193981513292,-0.09690811391714083,-0.12961485089244007,-0.0891728349187245
74,0.6272944200168964,-0.2228076754135364,-0.25537912973231536,-0.22525460148130888
75,0.9884762929465496,0.1383741975161168,0.10593625740242152,0.07017433176623866
76,0.8241523848740553,-0.025949710556377514,-0.058255859277044686,-0.06359483783456266
77,0.8006734307323342,-0.04942866469809859,-0.08160470094268846,-0.05470841740583022
78,0.9659020970563154,0.11580000162588255,0.08375244117901604,0.055774366908374416
79,0.7988776688354932,-0.05122442659493964,-0.08314510725803215,-0.06928512775731996
80,0.7731226110398521,-0.07697948439058067,-0.10877484211636912,-0.08964262577941354
81,0.9330264256594859,0.0829243302290531,0.051252776337234796,0.010998623590310995
82,0.8465155982363269,-0.0035864971941058643,-0.035135729968258755,-0.011593950424665916
83,0.9818430480085668,0.131740952578134,0.1003125933004625,0.10948916093060683
84,0.9022962416460341,0.052194146215601256,0.02088524667688274,-1.5250083817197016e-05
85,0.8112590229233368,-0.038843072507095955,-0.07003389337524923,-0.0840837630312334
86,0.9569522720486239,0.10685017661819107,0.07577608492053534,0.08641795483691289
87,1.0439342686481923,0.19383217321775947,0.16287349168869503,0.15455125648479764
88,0.7865316916102207,-0.06357040382021206,-0.09441496470675803,-0.07497581530086167
89,0.6820021556559983,-0.1680999397744345,-0.1988316410458416,-0.1540812735004493
90,1.128669276829575,0.27856718139914216,0.2479471062797668,0.19829178332805106
91,0.9225159021756156,0.07241380674518283,0.04190415098499245,0.028044172304437197
92,0.7134103835302306,-0.13669171190020224,-0.16709212927955752,-0.13124565464230292
93,0.821107802517785,-0.028994292912647768,-0.05928662789455974,-0.09513947933808084
94,0.7918068579578879,-0.05829523747254495,-0.0884806218306583,-0.06340437497380418
95,0.9908703379170265,0.1407682424865937,0.1106887004357191,0.12675852237886923
96,1.0660138146422478,0.21591171921181496,0.18593693388692212,0.13328276633647995
97,0.8262613328252281,-0.023840762605204735,-0.05371185474253992,-0.031531167323608646
98,0.8421650074999357,-0.007937087930497078,-0.03770552904049662,-0.012130719334369705
99,1.2428879207435806,0.39278582531314776,0.3631190138102873,0.33711976782764363
